SessionId,ItemId,Time
10583,6,215959480
10583,7,215959480
10584,2,87523200
10584,3,88646400
10584,1,192240000
10584,6,210186111
10584,7,210186111
10585,2,160272000
10585,7,208660719
10585,6,208660719
10585,3,224208000
10586,2,134784000
10586,3,171072000
10586,10,216363600
10586,10,216363600
10587,4,224294400
10587,1,224294400
10587,2,224294400
10587,5,224985600
10588,4,209520000
10588,2,209520000
10588,5,211939200
10588,3,216950400
10589,2,85017600
10589,3,87696000
10589,7,209003505
10589,6,209003505
10590,4,218332800
10590,2,218332800
10590,3,221616000
10590,1,221616000
10590,5,221616000
10591,1,78710400
10591,2,158544000
10591,3,166147200
10591,6,219918396
10592,1,78710400
10592,2,158544000
10592,3,166147200
10592,6,219918396
10593,1,78710400
10593,2,158544000
10593,3,166147200
10593,6,219918396
10594,1,78710400
10594,2,158544000
10594,3,166147200
10594,6,219918396
10595,7,208666704
10595,6,208666704
10595,2,224726400
10595,3,224726400
10596,2,86313600
10596,3,167097600
10596,7,209137318
10596,6,209137318
10597,2,105753600
10597,7,205319613
10597,6,205319613
10597,10,208954800
10598,2,105753600
10598,7,205319613
10598,6,205319613
10598,10,208954800
10599,2,105753600
10599,6,205319613
10599,7,205319613
10599,10,208954800
10600,2,105753600
10600,6,205319613
10600,7,205319613
10600,10,208954800
10601,2,105753600
10601,7,205319613
10601,6,205319613
10601,10,208954800
10602,2,105753600
10602,7,205319613
10602,6,205319613
10602,10,208954800
10603,2,105753600
10603,6,205319613
10603,7,205319613
10603,10,208954800
10604,2,105753600
10604,7,205319613
10604,6,205319613
10604,10,208954800
10605,2,105753600
10605,7,205319613
10605,6,205319613
10605,10,208954800
10606,2,105753600
10606,7,205319613
10606,6,205319613
10606,10,208954800
10607,2,86572800
10607,3,89337600
10607,1,119145600
10607,7,200829707
10607,6,200829707
10608,1,777600
10608,2,86313600
10608,7,208960542
10608,6,208960542
10609,2,208396800
10609,6,210631958
10609,7,210631958
10609,3,214531200
10610,2,87264000
10610,3,95644800
10610,7,208569739
10610,6,208569739
10611,1,70329600
10611,2,138067200
10611,7,209485123
10611,6,209485123
10612,1,70329600
10612,2,138067200
10612,7,209485123
10612,6,209485123
10613,1,70329600
10613,2,138067200
10613,7,209485123
10613,6,209485123
10614,1,70329600
10614,2,138067200
10614,7,209485123
10614,6,209485123
10615,1,70329600
10615,2,138067200
10615,7,209485123
10615,6,209485123
10616,1,70329600
10616,2,138067200
10616,6,209485123
10616,7,209485123
10617,2,172800000
10617,1,213840000
10617,7,213842727
10617,6,213842727
10618,2,172800000
10618,1,213840000
10618,6,213842727
10618,7,213842727
10619,2,172800000
10619,1,213840000
10619,6,213842727
10619,7,213842727
10620,2,172800000
10620,1,213840000
10620,6,213842727
10620,7,213842727
10621,2,172800000
10621,1,213840000
10621,6,213842727
10621,7,213842727
10622,2,158976000
10622,1,195350400
10622,3,195350400
10622,7,208629331
10622,6,208629331
10623,2,143164800
10623,3,174528000
10623,10,211575600
10623,10,211579200
10624,2,120528000
10624,3,138585600
10624,6,208646440
10624,7,208646440
10625,2,147312000
10625,7,211295162
10625,6,211295162
10625,3,224035200
10626,2,147312000
10626,6,211295162
10626,7,211295162
10626,3,224035200
10627,2,147312000
10627,6,211295162
10627,7,211295162
10627,3,224035200
10628,2,147312000
10628,6,211295162
10628,7,211295162
10628,3,224035200
10629,2,147312000
10629,6,211295162
10629,7,211295162
10629,3,224035200
10630,2,147312000
10630,6,211295162
10630,7,211295162
10630,3,224035200
10631,1,90979200
10631,10,196848000
10631,7,208551102
10631,6,208551102
10632,2,125107200
10632,3,154396800
10632,1,167702400
10632,7,206316405
10633,1,29635200
10633,5,218419200
10633,4,218419200
10633,2,222307200
10633,3,225158400
10634,2,88646400
10634,3,165456000
10634,6,208726457
10634,7,208726457
10635,2,188697600
10635,3,190080000
10635,6,215650095
10635,7,215650095
10636,1,88300800
10636,7,201996816
10636,6,201996816
10636,4,216950400
10636,5,217814400
10637,1,149299200
10637,10,196855200
10637,4,217900800
10637,5,219974400
10638,2,160444800
10638,3,162345600
10638,7,202509680
10638,6,202509680
10639,2,160444800
10639,3,162345600
10639,6,202509680
10639,7,202509680
10640,2,160444800
10640,3,162345600
10640,7,202509680
10640,6,202509680
10641,2,160444800
10641,3,162345600
10641,6,202509680
10641,7,202509680
10642,2,154483200
10642,1,169689600
10642,6,208391434
10642,7,208391434
10643,2,154483200
10643,1,169689600
10643,6,208391434
10643,7,208391434
10644,2,148521600
10644,3,184550400
10644,7,203459943
10644,6,203459943
10645,2,148521600
10645,3,184550400
10645,6,203459943
10645,7,203459943
10646,2,148521600
10646,3,184550400
10646,7,203459943
10646,6,203459943
10647,2,148521600
10647,3,184550400
10647,6,203459943
10647,7,203459943
10648,11,202420800
10648,11,205394400
10648,11,209124000
10648,11,213213600
10648,11,217018800
10649,2,84931200
10649,3,181958400
10649,6,209075710
10649,7,209075710
10650,2,105840000
10650,7,201552652
10650,6,201552652
10650,3,222480000
10651,2,166147200
10651,3,167788800
10651,4,213321600
10651,7,214449304
10651,6,214449304
10651,5,216086400
10652,2,166147200
10652,3,167788800
10652,4,213321600
10652,6,214449304
10652,7,214449304
10652,5,216086400
10653,1,111110400
10653,2,203558400
10653,6,205291371
10653,7,205291371
10653,3,205718400
10654,2,224985600
10654,4,224985600
10654,3,227318400
10654,5,227318400
10655,2,148780800
10655,3,150940800
10655,7,208774267
10655,6,208774267
10656,2,164246400
10656,3,174096000
10656,7,208722913
10656,6,208722913
10657,1,127180800
10657,2,144633600
10657,3,158630400
10657,6,226787995
10658,1,127180800
10658,2,144633600
10658,3,158630400
10658,6,226787995
10659,2,160531200
10659,3,194486400
10659,6,208464095
10659,7,208464095
10660,1,196819200
10660,6,208815477
10660,7,208815477
10660,2,226972800
10661,2,171417600
10661,1,171417600
10661,3,208224000
10661,10,210420000
10662,2,90633600
10662,3,93052800
10662,1,214876800
10662,4,223862400
10662,5,225763200
10663,2,151632000
10663,3,155692800
10663,6,208545626
10663,7,208545626
10664,6,208649987
10664,7,208649987
10664,5,218419200
10664,4,218419200
10665,2,160012800
10665,3,160099200
10665,6,208636922
10665,7,208636922
10665,1,215136000
10666,1,77846400
10666,2,144374400
10666,3,161136000
10666,7,210459266
10666,6,210459266
10667,1,77846400
10667,2,144374400
10667,3,161136000
10667,6,210459266
10667,7,210459266
10668,2,85536000
10668,3,90720000
10668,7,220006854
10668,6,220006854
10669,2,85536000
10669,3,90720000
10669,7,220006854
10669,6,220006854
10670,2,153273600
10670,3,155779200
10670,6,206206200
10670,7,206206200
10671,2,153273600
10671,3,155779200
10671,7,206206200
10671,6,206206200
10672,2,153273600
10672,3,155779200
10672,6,206206200
10672,7,206206200
10673,2,153273600
10673,3,155779200
10673,6,206206200
10673,7,206206200
10674,2,153273600
10674,3,155779200
10674,6,206206200
10674,7,206206200
10675,2,153273600
10675,3,155779200
10675,6,206206200
10675,7,206206200
10676,2,143683200
10676,1,177724800
10676,6,208568886
10676,7,208568886
10677,2,111888000
10677,4,209779200
10677,5,210384000
10677,3,210384000
10678,2,134784000
10678,3,164937600
10678,6,218504765
10678,7,218504765
10679,2,134784000
10679,3,164937600
10679,7,218504765
10679,6,218504765
10680,2,134784000
10680,3,164937600
10680,6,218504765
10680,7,218504765
10681,2,175564800
10681,6,201909278
10681,7,201909278
10681,3,203731200
10682,2,175564800
10682,7,201909278
10682,6,201909278
10682,3,203731200
10683,2,175564800
10683,7,201909278
10683,6,201909278
10683,3,203731200
10684,2,175564800
10684,6,201909278
10684,7,201909278
10684,3,203731200
10685,2,175564800
10685,6,201909278
10685,7,201909278
10685,3,203731200
10686,2,175564800
10686,6,201909278
10686,7,201909278
10686,3,203731200
10687,2,175564800
10687,6,201909278
10687,7,201909278
10687,3,203731200
10688,2,175564800
10688,7,201909278
10688,6,201909278
10688,3,203731200
10689,2,175564800
10689,7,201909278
10689,6,201909278
10689,3,203731200
10690,2,175564800
10690,7,201909278
10690,6,201909278
10690,3,203731200
10691,2,175564800
10691,7,201909278
10691,6,201909278
10691,3,203731200
10692,2,175564800
10692,7,201909278
10692,6,201909278
10692,3,203731200
10693,2,175564800
10693,7,201909278
10693,6,201909278
10693,3,203731200
10694,2,175564800
10694,6,201909278
10694,7,201909278
10694,3,203731200
10695,2,175564800
10695,6,201909278
10695,7,201909278
10695,3,203731200
10696,2,175564800
10696,6,201909278
10696,7,201909278
10696,3,203731200
10697,2,175564800
10697,6,201909278
10697,7,201909278
10697,3,203731200
10698,2,175564800
10698,6,201909278
10698,7,201909278
10698,3,203731200
10699,2,175564800
10699,6,201909278
10699,7,201909278
10699,3,203731200
10700,2,175564800
10700,6,201909278
10700,7,201909278
10700,3,203731200
10701,2,175564800
10701,6,201909278
10701,7,201909278
10701,3,203731200
10702,2,175564800
10702,6,201909278
10702,7,201909278
10702,3,203731200
10703,2,175564800
10703,6,201909278
10703,7,201909278
10703,3,203731200
10704,2,175564800
10704,6,201909278
10704,7,201909278
10704,3,203731200
10705,2,158976000
10705,3,161395200
10705,4,209433600
10705,5,210124800
10706,2,126316800
10706,3,133488000
10706,7,206913672
10706,6,206913672
10707,2,126316800
10707,3,133488000
10707,7,206913672
10707,6,206913672
10708,2,126316800
10708,3,133488000
10708,7,206913672
10708,6,206913672
10709,10,196826400
10709,6,208915218
10709,7,208915218
10709,1,225244800
10710,10,196837200
10710,10,196880400
10710,10,210297600
10710,10,210319200
10710,10,210355200
10710,10,210376800
10711,2,120787200
10711,3,126057600
10711,6,208569462
10711,7,208569462
10712,2,211161600
10712,3,212198400
10712,7,214866784
10712,6,214866784
10712,1,217555200
10713,2,211161600
10713,3,212198400
10713,6,214866784
10713,7,214866784
10713,1,217555200
10714,2,158112000
10714,3,176342400
10714,7,208203726
10714,6,208203726
10715,2,158112000
10715,3,176342400
10715,6,208203726
10715,7,208203726
10716,2,158112000
10716,3,176342400
10716,7,208203726
10716,6,208203726
10717,2,164851200
10717,1,174009600
10717,3,184291200
10717,7,219264447
10718,1,89424000
10718,2,143078400
10718,7,208648472
10718,6,208648472
10719,1,89424000
10719,2,143078400
10719,7,208648472
10719,6,208648472
10720,1,89424000
10720,2,143078400
10720,7,208648472
10720,6,208648472
10721,1,89424000
10721,2,143078400
10721,7,208648472
10721,6,208648472
10722,2,89337600
10722,1,168307200
10722,3,176601600
10722,7,208891081
10723,10,208234800
10723,10,208238400
10723,10,208242000
10723,10,208242000
10723,10,208245600
10724,4,213926400
10724,2,213926400
10724,5,221961600
10724,3,221961600
10725,1,58320000
10725,2,108604800
10725,6,213813994
10725,7,213813994
10726,1,58320000
10726,2,108604800
10726,6,213813994
10726,7,213813994
10727,1,58320000
10727,2,108604800
10727,6,213813994
10727,7,213813994
10728,1,58320000
10728,2,108604800
10728,7,213813994
10728,6,213813994
10729,1,58320000
10729,2,108604800
10729,6,213813994
10729,7,213813994
10730,2,104544000
10730,3,106876800
10730,6,209854755
10730,7,209854755
10731,2,129600000
10731,3,158457600
10731,6,208551942
10731,7,208551942
10732,10,210445200
10732,4,225244800
10732,2,225244800
10732,3,225331200
10732,5,225331200
10733,2,105840000
10733,7,203131868
10733,6,203131868
10733,4,212976000
10734,2,105840000
10734,7,203131868
10734,6,203131868
10734,4,212976000
10735,2,160358400
10735,3,167961600
10735,7,208487469
10735,6,208487469
10736,10,211507200
10736,10,211521600
10736,10,211528800
10736,10,211550400
10737,2,155952000
10737,3,158544000
10737,7,206674383
10737,6,206674383
10737,1,210988800
10738,2,155952000
10738,3,158544000
10738,7,206674383
10738,6,206674383
10738,1,210988800
10739,1,8640000
10739,2,200448000
10739,6,204541687
10739,7,204541687
10739,3,205718400
10740,2,84412800
10740,3,86745600
10740,6,208567190
10740,7,208567190
10741,1,123120000
10741,2,145670400
10741,3,196732800
10741,6,215382459
10741,9,215642225
10741,9,215727503
10741,4,218419200
10741,5,218505600
10742,1,123120000
10742,2,145670400
10742,3,196732800
10742,6,215382459
10742,9,215642225
10742,9,215727503
10742,4,218419200
10742,5,218505600
10743,1,123120000
10743,2,145670400
10743,3,196732800
10743,6,215382459
10743,9,215642225
10743,9,215727503
10743,4,218419200
10743,5,218505600
10744,1,123120000
10744,2,145670400
10744,3,196732800
10744,6,215382459
10744,9,215642225
10744,9,215727503
10744,4,218419200
10744,5,218505600
10745,1,123120000
10745,2,145670400
10745,3,196732800
10745,6,215382459
10745,9,215642225
10745,9,215727503
10745,4,218419200
10745,5,218505600
10746,1,123120000
10746,2,145670400
10746,3,196732800
10746,6,215382459
10746,9,215642225
10746,9,215727503
10746,4,218419200
10746,5,218505600
10747,1,123120000
10747,2,145670400
10747,3,196732800
10747,6,215382459
10747,9,215642225
10747,9,215727503
10747,4,218419200
10747,5,218505600
10748,7,208474457
10748,6,208474457
10748,2,219283200
10748,4,219283200
10748,5,221961600
10749,7,208474457
10749,6,208474457
10749,4,219283200
10749,2,219283200
10749,5,221961600
10750,1,20390400
10750,2,160790400
10750,3,163468800
10750,10,211510800
10750,10,217720800
10751,2,203472000
10751,3,207273600
10751,4,212544000
10751,5,213321600
10752,2,191116800
10752,3,203817600
10752,6,204383681
10752,7,204383681
10753,2,191116800
10753,3,203817600
10753,7,204383681
10753,6,204383681
10754,2,191116800
10754,3,203817600
10754,7,204383681
10754,6,204383681
10755,2,191116800
10755,3,203817600
10755,6,204383681
10755,7,204383681
10756,2,191116800
10756,3,203817600
10756,6,204383681
10756,7,204383681
10757,7,208558515
10757,6,208558515
10757,4,211248000
10757,1,211248000
10758,3,125539200
10758,2,125539200
10758,7,205328325
10758,6,205328325
10759,3,125539200
10759,2,125539200
10759,7,205328325
10759,6,205328325
10760,3,125539200
10760,2,125539200
10760,6,205328325
10760,7,205328325
10761,1,162777600
10761,3,164592000
10761,2,164592000
10761,7,207157750
10762,2,128217600
10762,3,130636800
10762,7,206665606
10762,6,206665606
10763,1,53740800
10763,2,136598400
10763,3,202608000
10763,6,219457238
10763,7,219457238
10764,1,53740800
10764,2,136598400
10764,3,202608000
10764,7,219457238
10764,6,219457238
10765,2,104976000
10765,3,146966400
10765,7,209037063
10765,6,209037063
10766,10,196869600
10766,10,208278000
10766,10,210391200
10766,10,210430800
10766,10,211539600
10766,10,211586400
10767,2,138758400
10767,6,208601543
10767,7,208601543
10767,3,209520000
10767,1,209520000
10768,2,138758400
10768,7,208601543
10768,6,208601543
10768,3,209520000
10768,1,209520000
10769,2,138758400
10769,7,208601543
10769,6,208601543
10769,3,209520000
10769,1,209520000
10770,2,138758400
10770,7,208601543
10770,6,208601543
10770,3,209520000
10770,1,209520000
10771,2,138758400
10771,6,208601543
10771,7,208601543
10771,3,209520000
10771,1,209520000
10772,2,142560000
10772,6,208059201
10772,7,208059201
10772,1,219801600
10772,3,219801600
10773,2,142560000
10773,6,208059201
10773,7,208059201
10773,1,219801600
10773,3,219801600
10774,2,142560000
10774,6,208059201
10774,7,208059201
10774,1,219801600
10774,3,219801600
10775,10,196844400
10775,10,196869600
10775,10,196876800
10775,10,210366000
10776,2,142214400
10776,1,185587200
10776,7,209413760
10776,6,209413760
10776,3,224208000
10777,2,85795200
10777,3,88646400
10777,1,127008000
10777,7,208908469
10777,6,208908469
10778,2,145065600
10778,3,163814400
10778,1,189216000
10778,7,208509374
10778,6,208509374
10779,2,140745600
10779,3,153360000
10779,6,208733031
10779,7,208733031
10779,1,213840000
10780,2,110592000
10780,3,112924800
10780,6,206729244
10780,7,206729244
10781,2,110592000
10781,3,112924800
10781,6,206729244
10781,7,206729244
10782,2,163555200
10782,3,165801600
10782,6,208449664
10782,7,208449664
10783,2,115171200
10783,3,153100800
10783,1,219801600
10783,6,221291300
10784,2,115171200
10784,3,153100800
10784,1,219801600
10784,6,221291300
10785,2,115171200
10785,3,153100800
10785,1,219801600
10785,6,221291300
10786,2,115171200
10786,3,153100800
10786,1,219801600
10786,6,221291300
10787,2,115171200
10787,3,153100800
10787,1,219801600
10787,6,221291300
10788,2,115171200
10788,3,153100800
10788,1,219801600
10788,6,221291300
10789,2,115171200
10789,3,153100800
10789,1,219801600
10789,6,221291300
10790,2,115171200
10790,3,153100800
10790,1,219801600
10790,6,221291300
10791,2,115171200
10791,3,153100800
10791,1,219801600
10791,6,221291300
10792,2,115171200
10792,3,153100800
10792,1,219801600
10792,6,221291300
10793,2,115171200
10793,3,153100800
10793,1,219801600
10793,6,221291300
10794,2,115171200
10794,3,153100800
10794,1,219801600
10794,6,221291300
10795,2,115171200
10795,3,153100800
10795,1,219801600
10795,6,221291300
10796,1,102816000
10796,2,158976000
10796,3,191203200
10796,6,208913959
10796,7,208913959
10797,1,49420800
10797,2,171676800
10797,7,209246803
10797,6,209246803
10798,1,17798400
10798,7,207861071
10798,6,207861071
10798,10,210430800
10798,10,210430800
10799,2,154137600
10799,3,184723200
10799,6,207616026
10799,7,207616026
10800,1,26697600
10800,7,208901244
10800,6,208901244
10800,2,224208000
10801,2,149385600
10801,3,163987200
10801,7,208810399
10801,6,208810399
10802,2,166752000
10802,3,171849600
10802,6,206754921
10802,7,206754921
10803,1,10540800
10803,2,141955200
10803,3,160272000
10803,7,202995529
10803,6,202995529
10804,1,10540800
10804,2,141955200
10804,3,160272000
10804,6,202995529
10804,7,202995529
10805,2,137635200
10805,3,160876800
10805,6,208591515
10805,7,208591515
10806,1,169084800
10806,10,196840800
10806,7,208713714
10806,6,208713714
10807,10,211543200
10807,10,211543200
10807,10,211546800
10807,10,211546800
10807,10,211550400
10807,10,211554000
10807,10,211554000
10807,10,211557600
10807,10,211564800
10807,10,211590000
10807,10,215920800
10807,10,215924400
10807,10,215985600
10807,10,217684800
10808,10,211532400
10808,10,211532400
10808,10,211539600
10808,10,211543200
10808,10,211546800
10808,10,211550400
10808,10,211557600
10808,10,211564800
10808,10,211572000
10808,10,211579200
10808,10,211586400
10809,2,144288000
10809,6,202659414
10809,7,202659414
10809,10,211564800
10810,2,144288000
10810,6,202659414
10810,7,202659414
10810,10,211564800
10811,2,144288000
10811,6,202659414
10811,7,202659414
10811,10,211564800
10812,2,144288000
10812,6,202659414
10812,7,202659414
10812,10,211564800
10813,2,144288000
10813,6,202659414
10813,7,202659414
10813,10,211564800
10814,2,144288000
10814,6,202659414
10814,7,202659414
10814,10,211564800
10815,2,144288000
10815,6,202659414
10815,7,202659414
10815,10,211564800
10816,2,144288000
10816,6,202659414
10816,7,202659414
10816,10,211564800
10817,2,144288000
10817,6,202659414
10817,7,202659414
10817,10,211564800
10818,2,144288000
10818,6,202659414
10818,7,202659414
10818,10,211564800
10819,2,144288000
10819,6,202659414
10819,7,202659414
10819,10,211564800
10820,2,144288000
10820,6,202659414
10820,7,202659414
10820,10,211564800
10821,2,144288000
10821,6,202659414
10821,7,202659414
10821,10,211564800
10822,2,144288000
10822,6,202659414
10822,7,202659414
10822,10,211564800
10823,2,144288000
10823,6,202659414
10823,7,202659414
10823,10,211564800
10824,2,144288000
10824,6,202659414
10824,7,202659414
10824,10,211564800
10825,2,144288000
10825,6,202659414
10825,7,202659414
10825,10,211564800
10826,2,144288000
10826,6,202659414
10826,7,202659414
10826,10,211564800
10827,2,144288000
10827,6,202659414
10827,7,202659414
10827,10,211564800
10828,2,144288000
10828,6,202659414
10828,7,202659414
10828,10,211564800
10829,2,144288000
10829,6,202659414
10829,7,202659414
10829,10,211564800
10830,2,144288000
10830,6,202659414
10830,7,202659414
10830,10,211564800
10831,2,144288000
10831,6,202659414
10831,7,202659414
10831,10,211564800
10832,2,144288000
10832,6,202659414
10832,7,202659414
10832,10,211564800
10833,2,144288000
10833,6,202659414
10833,7,202659414
10833,10,211564800
10834,2,144288000
10834,6,202659414
10834,7,202659414
10834,10,211564800
10835,2,144288000
10835,6,202659414
10835,7,202659414
10835,10,211564800
10836,2,144288000
10836,6,202659414
10836,7,202659414
10836,10,211564800
10837,2,144288000
10837,6,202659414
10837,7,202659414
10837,10,211564800
10838,2,144288000
10838,6,202659414
10838,7,202659414
10838,10,211564800
10839,2,144288000
10839,6,202659414
10839,7,202659414
10839,10,211564800
10840,2,144288000
10840,6,202659414
10840,7,202659414
10840,10,211564800
10841,2,144288000
10841,6,202659414
10841,7,202659414
10841,10,211564800
10842,2,144288000
10842,6,202659414
10842,7,202659414
10842,10,211564800
10843,2,144288000
10843,6,202659414
10843,7,202659414
10843,10,211564800
10844,2,144288000
10844,6,202659414
10844,7,202659414
10844,10,211564800
10845,2,144288000
10845,7,202659414
10845,6,202659414
10845,10,211564800
10846,2,144288000
10846,7,202659414
10846,6,202659414
10846,10,211564800
10847,2,144288000
10847,6,202659414
10847,7,202659414
10847,10,211564800
10848,2,144288000
10848,7,202659414
10848,6,202659414
10848,10,211564800
10849,2,144288000
10849,6,202659414
10849,7,202659414
10849,10,211564800
10850,2,144288000
10850,6,202659414
10850,7,202659414
10850,10,211564800
10851,2,144288000
10851,6,202659414
10851,7,202659414
10851,10,211564800
10852,2,144288000
10852,6,202659414
10852,7,202659414
10852,10,211564800
10853,2,144288000
10853,6,202659414
10853,7,202659414
10853,10,211564800
10854,2,144288000
10854,7,202659414
10854,6,202659414
10854,10,211564800
10855,2,144288000
10855,6,202659414
10855,7,202659414
10855,10,211564800
10856,2,144288000
10856,6,202659414
10856,7,202659414
10856,10,211564800
10857,2,144288000
10857,6,202659414
10857,7,202659414
10857,10,211564800
10858,2,144288000
10858,6,202659414
10858,7,202659414
10858,10,211564800
10859,2,144288000
10859,6,202659414
10859,7,202659414
10859,10,211564800
10860,2,144288000
10860,6,202659414
10860,7,202659414
10860,10,211564800
10861,2,144288000
10861,6,202659414
10861,7,202659414
10861,10,211564800
10862,2,144288000
10862,7,202659414
10862,6,202659414
10862,10,211564800
10863,2,144288000
10863,7,202659414
10863,6,202659414
10863,10,211564800
10864,2,144288000
10864,7,202659414
10864,6,202659414
10864,10,211564800
10865,2,144288000
10865,7,202659414
10865,6,202659414
10865,10,211564800
10866,2,144288000
10866,6,202659414
10866,7,202659414
10866,10,211564800
10867,2,144288000
10867,6,202659414
10867,7,202659414
10867,10,211564800
10868,2,144288000
10868,6,202659414
10868,7,202659414
10868,10,211564800
10869,2,144288000
10869,6,202659414
10869,7,202659414
10869,10,211564800
10870,2,144288000
10870,6,202659414
10870,7,202659414
10870,10,211564800
10871,2,144288000
10871,6,202659414
10871,7,202659414
10871,10,211564800
10872,2,144288000
10872,6,202659414
10872,7,202659414
10872,10,211564800
10873,2,144288000
10873,6,202659414
10873,7,202659414
10873,10,211564800
10874,2,144288000
10874,6,202659414
10874,7,202659414
10874,10,211564800
10875,2,144288000
10875,6,202659414
10875,7,202659414
10875,10,211564800
10876,2,144288000
10876,6,202659414
10876,7,202659414
10876,10,211564800
10877,2,144288000
10877,6,202659414
10877,7,202659414
10877,10,211564800
10878,2,144288000
10878,6,202659414
10878,7,202659414
10878,10,211564800
10879,2,144288000
10879,6,202659414
10879,7,202659414
10879,10,211564800
10880,2,143683200
10880,3,157507200
10880,6,204737154
10880,7,204737154
10880,1,204940800
10881,2,143683200
10881,3,157507200
10881,7,204737154
10881,6,204737154
10881,1,204940800
10882,2,143683200
10882,3,157507200
10882,7,204737154
10882,6,204737154
10882,1,204940800
10883,2,143683200
10883,3,157507200
10883,7,204737154
10883,6,204737154
10883,1,204940800
10884,2,143683200
10884,3,157507200
10884,7,204737154
10884,6,204737154
10884,1,204940800
10885,2,143683200
10885,3,157507200
10885,7,204737154
10885,6,204737154
10885,1,204940800
10886,2,143683200
10886,3,157507200
10886,7,204737154
10886,6,204737154
10886,1,204940800
10887,2,143683200
10887,3,157507200
10887,7,204737154
10887,6,204737154
10887,1,204940800
10888,2,143683200
10888,3,157507200
10888,6,204737154
10888,7,204737154
10888,1,204940800
10889,2,143683200
10889,3,157507200
10889,6,204737154
10889,7,204737154
10889,1,204940800
10890,2,143683200
10890,3,157507200
10890,6,204737154
10890,7,204737154
10890,1,204940800
10891,2,106272000
10891,3,139622400
10891,10,215859600
10891,10,215863200
10892,2,178070400
10892,3,197942400
10892,7,216297398
10892,6,216297398
10893,2,111024000
10893,3,138931200
10893,7,208488644
10893,6,208488644
10894,1,6739200
10894,10,216259200
10894,10,216270000
10894,10,216270000
10894,10,216273600
10894,10,216273600
10894,10,216280800
10894,10,216280800
10894,10,216284400
10894,10,216284400
10894,10,216298800
10895,6,208474620
10895,7,208474620
10895,2,224640000
10895,3,226972800
10896,1,9676800
10896,6,208911624
10896,7,208911624
10896,10,210358800
10897,7,200788388
10897,6,200788388
10897,2,200880000
10897,3,221356800
10898,10,211561200
10898,4,214272000
10898,2,214272000
10898,5,214790400
10898,3,214790400
10899,2,175996800
10899,3,177984000
10899,7,208608569
10899,6,208608569
10900,2,152841600
10900,3,164937600
10900,10,196851600
10900,6,215289810
10900,7,215289810
10901,10,210333600
10901,10,211507200
10901,10,211528800
10901,10,211561200
10902,2,109382400
10902,3,139536000
10902,7,208707930
10902,6,208707930
10903,2,142214400
10903,3,184896000
10903,6,213823824
10903,7,213823824
10904,2,142214400
10904,3,184896000
10904,6,213823824
10904,7,213823824
10905,2,162518400
10905,3,195264000
10905,7,208666010
10905,6,208666010
10906,1,208569600
10906,7,208623272
10906,6,208623272
10906,2,210384000
10906,3,217728000
10907,2,84844800
10907,6,208004884
10907,7,208004884
10907,1,213667200
10907,3,218851200
10908,2,84844800
10908,6,208004884
10908,7,208004884
10908,1,213667200
10908,3,218851200
10909,2,84844800
10909,7,208004884
10909,6,208004884
10909,1,213667200
10909,3,218851200
10910,2,170899200
10910,7,208654170
10910,6,208654170
10910,3,216172800
10911,2,183772800
10911,3,190166400
10911,6,216250008
10911,7,216250008
10912,2,156384000
10912,3,159062400
10912,7,217778681
10912,6,217778681
10912,1,225072000
10913,2,156384000
10913,3,159062400
10913,7,217778681
10913,6,217778681
10913,1,225072000
10914,2,156384000
10914,3,159062400
10914,6,217778681
10914,7,217778681
10914,1,225072000
10915,2,156384000
10915,3,159062400
10915,6,217778681
10915,7,217778681
10915,1,225072000
10916,2,156384000
10916,3,159062400
10916,6,217778681
10916,7,217778681
10916,1,225072000
10917,2,156384000
10917,3,159062400
10917,6,217778681
10917,7,217778681
10917,1,225072000
10918,2,156384000
10918,3,159062400
10918,7,217778681
10918,6,217778681
10918,1,225072000
10919,2,156384000
10919,3,159062400
10919,6,217778681
10919,7,217778681
10919,1,225072000
10920,2,156384000
10920,3,159062400
10920,7,217778681
10920,6,217778681
10920,1,225072000
10921,1,49334400
10921,2,148348800
10921,6,208639449
10921,7,208639449
10922,1,12182400
10922,6,203806493
10922,7,203806493
10922,2,209260800
10923,2,203385600
10923,10,211539600
10923,10,211572000
10923,10,211582800
10923,6,216309997
10923,7,216309997
10924,2,136684800
10924,3,141264000
10924,6,208304421
10924,7,208304421
10925,2,136684800
10925,3,141264000
10925,6,208304421
10925,7,208304421
10926,2,112320000
10926,3,176428800
10926,1,205632000
10926,7,212082539
10927,2,192067200
10927,3,192585600
10927,6,208790714
10927,7,208790714
10928,2,135907200
10928,3,166838400
10928,7,208470722
10928,6,208470722
10929,1,74563200
10929,2,182822400
10929,3,193449600
10929,7,201745070
10929,6,201745070
10930,1,74563200
10930,2,182822400
10930,3,193449600
10930,7,201745070
10930,6,201745070
10931,1,74563200
10931,2,182822400
10931,3,193449600
10931,7,201745070
10931,6,201745070
10932,1,74563200
10932,2,182822400
10932,3,193449600
10932,7,201745070
10932,6,201745070
10933,1,74563200
10933,2,182822400
10933,3,193449600
10933,7,201745070
10933,6,201745070
10934,1,74563200
10934,2,182822400
10934,3,193449600
10934,6,201745070
10934,7,201745070
10935,1,74563200
10935,2,182822400
10935,3,193449600
10935,6,201745070
10935,7,201745070
10936,2,101001600
10936,3,103334400
10936,7,208732646
10936,6,208732646
10937,2,202176000
10937,3,202262400
10937,7,202336295
10937,6,202336295
10937,1,206064000
